Epic Id,CPT4 Code,Epic name,CPT4 name,Comp. score,Max score,Ratio,Matching words,Unmatched words
1071195200,11952,"SUBCUTANEOUS INJECTION OF FILLING MATERIAL, 5.1 TO 10.0 CC","Subcutaneous injection of filling material (eg, collagen); 5.1 to 10.0 cc",0.9,0.9,1.0,"0, 1, 10, 5, cc, filling, injection, material, subcutaneous",collagen
1071195400,11954,"SUBCUTANEOUS INJECTION OF FILLING MATERIAL, MORE THAN 10.0 CC","Subcutaneous injection of filling material (eg, collagen); over 10.0 cc",0.7,0.8,0.8749999999999999,"0, 10, cc, filling, injection, material, subcutaneous","collagen, more, over"
1071196000,11960,"INSERTION OF TISSUE EXPANDER, INCLUDING SUBSEQUENT EXPANSION","Insertion of tissue expander(s) for other than breast, including subsequent expansion",0.75,0.75,1.0,"expander, expansion, including, insertion, subsequent, tissue","breast, other"
1071197000,11970,REPLACEMENT OF TISSUE EXPANDER WITH PERMANENT IMPLANT,Replacement of tissue expander with permanent prosthesis,0.6666666666666666,0.8333333333333334,0.7999999999999999,"expander, permanent, replacement, tissue","implant, prosthesis"
1071197100,11971,REMOVAL OF TISSUE EXPANDER WITHOUT INSERTION OF IMPLANT,Removal of tissue expander(s) without insertion of prosthesis,0.7142857142857143,0.8571428571428571,0.8333333333333334,"expander, insertion, removal, tissue, without","implant, prosthesis"
1071197600,11976,REMOVAL OF IMPLANTABLE CONTRACEPTIVE CAPSULES,"Removal, implantable contraceptive capsules",1.0,1.0,1.0,"capsules, contraceptive, implantable, removal",
1071198000,11980,INSERTION OF TESTOSTERONE PELLETS INTO SUBCUTANEOUS TISSUE,Subcutaneous hormone pellet implantation (implantation of estradiol and/or testosterone pellets beneath the skin),0.2727272727272727,0.45454545454545453,0.6,"pellets, subcutaneous, testosterone","beneath, estradiol, hormone, implantation, insertion, pellet, skin, tissue"
1071198100,11981,INSERTION OF NON-BIODEGRADABLE DRUG DELIVERY IMPLANT,"Insertion, non-biodegradable drug delivery implant",1.0,1.0,1.0,"biodegradable, delivery, drug, implant, insertion, non",
1071198200,11982,REMOVAL OF NON-BIODEGRADABLE DRUG DELIVERY IMPLANT,"Removal, non-biodegradable drug delivery implant",1.0,1.0,1.0,"biodegradable, delivery, drug, implant, non, removal",
1071198300,11983,REMOVAL AND REINSERTION OF NON-BIODEGRADABLE DRUG DELIVERY IMPLANT,"Removal with reinsertion, non-biodegradable drug delivery implant",1.0,1.0,1.0,"biodegradable, delivery, drug, implant, non, reinsertion, removal",
1071200100,12001,"SIMPLE REPAIR OF SUPERFICIAL WOUND OF TRUNK, 2.5 CM OR LESS","Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.5 cm or less",0.42105263157894735,0.47368421052631576,0.8888888888888888,"2, 5, cm, less, repair, simple, superficial, trunk","axillae, external, extremities, feet, genitalia, hands, including, neck, scalp, wound, wounds"
1071200200,12002,"SIMPLE REPAIR OF SUPERFICIAL WOUND OF TRUNK, 2.6 CM TO 7.5 CM","Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.6 cm to 7.5 cm",0.45,0.5,0.9,"2, 5, 6, 7, cm, repair, simple, superficial, trunk","axillae, external, extremities, feet, genitalia, hands, including, neck, scalp, wound, wounds"
1071200400,12004,"SIMPLE REPAIR OF SUPERFICIAL WOUND OF TRUNK, 7.6 CM TO 12.5 CM","Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 7.6 cm to 12.5 cm",0.45,0.5,0.9,"12, 5, 6, 7, cm, repair, simple, superficial, trunk","axillae, external, extremities, feet, genitalia, hands, including, neck, scalp, wound, wounds"
1071200500,12005,"SIMPLE REPAIR OF SUPERFICIAL WOUND OF TRUNK, 12.6 CM TO 20.0 CM","Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 12.6 cm to 20.0 cm",0.45,0.5,0.9,"0, 12, 20, 6, cm, repair, simple, superficial, trunk","axillae, external, extremities, feet, genitalia, hands, including, neck, scalp, wound, wounds"
1071200600,12006,"SIMPLE REPAIR OF SUPERFICIAL WOUND OF TRUNK, 20.1 CM TO 30.0 CM","Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 20.1 cm to 30.0 cm",0.45,0.5,0.9,"0, 1, 20, 30, cm, repair, simple, superficial, trunk","axillae, external, extremities, feet, genitalia, hands, including, neck, scalp, wound, wounds"
1071200700,12007,"SIMPLE REPAIR OF SUPERFICIAL WOUND OF TRUNK, OVER 30.0 CM","Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); over 30.0 cm",0.42105263157894735,0.47368421052631576,0.8888888888888888,"0, 30, cm, over, repair, simple, superficial, trunk","axillae, external, extremities, feet, genitalia, hands, including, neck, scalp, wound, wounds"
1071201100,12011,"SIMPLE REPAIR OF SUPERFICIAL WOUND OF MUCOUS MEMBRANE, 2.5 CM OR LESS","Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.5 cm or less",0.47058823529411764,0.5882352941176471,0.7999999999999999,"2, 5, cm, less, mucous, repair, simple, superficial","ears, eyelids, face, lips, membrane, membranes, nose, wound, wounds"
1071201300,12013,"SIMPLE REPAIR OF SUPERFICIAL WOUND OF NOSE, 2.6 CM TO 7.5 CM","Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm",0.4444444444444444,0.5555555555555556,0.7999999999999999,"2, 5, 6, cm, nose, repair, simple, superficial","0, 7, ears, eyelids, face, lips, membranes, mucous, wound, wounds"
1071201400,12014,"SIMPLE REPAIR OF SUPERFICIAL WOUND OF NOSE, 5.1 CM TO 7.5 CM","Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 5.1 cm to 7.5 cm",0.5,0.5625,0.8888888888888888,"1, 5, 7, cm, nose, repair, simple, superficial","ears, eyelids, face, lips, membranes, mucous, wound, wounds"
1071201500,12015,"SIMPLE REPAIR OF SUPERFICIAL WOUND OF NOSE, 7.6 CM TO 12.5 CM","Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 7.6 cm to 12.5 cm",0.5294117647058824,0.5882352941176471,0.9,"12, 5, 6, 7, cm, nose, repair, simple, superficial","ears, eyelids, face, lips, membranes, mucous, wound, wounds"
1071201600,12016,"SIMPLE REPAIR OF SUPERFICIAL WOUND OF NOSE, 12.6 CM TO 20.0 CM","Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 12.6 cm to 20.0 cm",0.5294117647058824,0.5882352941176471,0.9,"0, 12, 20, 6, cm, nose, repair, simple, superficial","ears, eyelids, face, lips, membranes, mucous, wound, wounds"
1071201700,12017,"SIMPLE REPAIR OF SUPERFICIAL WOUND OF NOSE, 20.1 CM TO 30.0 CM","Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 20.1 cm to 30.0 cm",0.5294117647058824,0.5882352941176471,0.9,"0, 1, 20, 30, cm, nose, repair, simple, superficial","ears, eyelids, face, lips, membranes, mucous, wound, wounds"
1071201800,12018,"SIMPLE REPAIR OF SUPERFICIAL WOUND OF NOSE, OVER 30.0 CM","Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; over 30.0 cm",0.5,0.5625,0.8888888888888888,"0, 30, cm, nose, over, repair, simple, superficial","ears, eyelids, face, lips, membranes, mucous, wound, wounds"
1071202000,12020,SIMPLE CLOSURE OF SUPERFICIAL WOUND DEHISCENCE,Treatment of superficial wound dehiscence; simple closure,0.8333333333333334,0.8333333333333334,1.0,"closure, dehiscence, simple, superficial, wound",treatment
1071202100,12021,PACKING OF SUPERFICIAL WOUND DEHISCENCE,Treatment of superficial wound dehiscence; with packing,0.8,0.8,1.0,"dehiscence, packing, superficial, wound",treatment
1071203100,12031,"INTERMEDIATE REPAIR OF WOUND OF TRUNK, 2.5 CM OR LESS","Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 2.5 cm or less",0.4666666666666667,0.5333333333333333,0.875,"2, 5, cm, intermediate, less, repair, trunk","axillae, excluding, extremities, feet, hands, scalp, wound, wounds"
1071203200,12032,"INTERMEDIATE REPAIR OF WOUND OF TRUNK, 2.6 CM TO 7.5 CM","Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 2.6 cm to 7.5 cm",0.5,0.5625,0.8888888888888888,"2, 5, 6, 7, cm, intermediate, repair, trunk","axillae, excluding, extremities, feet, hands, scalp, wound, wounds"
1071203400,12034,"INTERMEDIATE REPAIR OF WOUND OF TRUNK, 7.6 CM TO 12.5 CM","Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 7.6 cm to 12.5 cm",0.5,0.5625,0.8888888888888888,"12, 5, 6, 7, cm, intermediate, repair, trunk","axillae, excluding, extremities, feet, hands, scalp, wound, wounds"
1071203500,12035,"INTERMEDIATE REPAIR OF WOUND OF TRUNK, 12.6 CM TO 20.0 CM","Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 12.6 cm to 20.0 cm",0.5,0.5625,0.8888888888888888,"0, 12, 20, 6, cm, intermediate, repair, trunk","axillae, excluding, extremities, feet, hands, scalp, wound, wounds"
1071203600,12036,"INTERMEDIATE REPAIR OF WOUND OF TRUNK, 20.1 CM TO 30.0 CM","Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 20.1 cm to 30.0 cm",0.5,0.5625,0.8888888888888888,"0, 1, 20, 30, cm, intermediate, repair, trunk","axillae, excluding, extremities, feet, hands, scalp, wound, wounds"
1071203700,12037,"INTERMEDIATE REPAIR OF WOUND OF TRUNK, OVER 30.0 CM","Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); over 30.0 cm",0.4666666666666667,0.5333333333333333,0.875,"0, 30, cm, intermediate, over, repair, trunk","axillae, excluding, extremities, feet, hands, scalp, wound, wounds"
1071204100,12041,"INTERMEDIATE REPAIR OF WOUND OF NECK, 2.5 CM OR LESS","Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 2.5 cm or less",0.5384615384615384,0.6153846153846154,0.8749999999999999,"2, 5, cm, intermediate, less, neck, repair","external, feet, genitalia, hands, wound, wounds"
1071204200,12042,"INTERMEDIATE REPAIR OF WOUND OF NECK, 2.6 CM TO 7.5 CM","Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 2.6 cm to 7.5 cm",0.5714285714285714,0.6428571428571429,0.8888888888888887,"2, 5, 6, 7, cm, intermediate, neck, repair","external, feet, genitalia, hands, wound, wounds"
1071204400,12044,"INTERMEDIATE REPAIR OF WOUND OF NECK, 7.6 CM TO 12.5 CM","Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 7.6 cm to 12.5 cm",0.5714285714285714,0.6428571428571429,0.8888888888888887,"12, 5, 6, 7, cm, intermediate, neck, repair","external, feet, genitalia, hands, wound, wounds"
1071204500,12045,"INTERMEDIATE REPAIR OF WOUND OF NECK, 12.6 CM TO 20.0 CM","Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 12.6 cm to 20.0 cm",0.5714285714285714,0.6428571428571429,0.8888888888888887,"0, 12, 20, 6, cm, intermediate, neck, repair","external, feet, genitalia, hands, wound, wounds"
1071204600,12046,"INTERMEDIATE REPAIR OF WOUND OF NECK, 20.1 CM TO 30.0 CM","Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 20.1 cm to 30.0 cm",0.5714285714285714,0.6428571428571429,0.8888888888888887,"0, 1, 20, 30, cm, intermediate, neck, repair","external, feet, genitalia, hands, wound, wounds"
1071204700,12047,"INTERMEDIATE REPAIR OF WOUND OF NECK, OVER 30.0 CM","Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; over 30.0 cm",0.5384615384615384,0.6153846153846154,0.8749999999999999,"0, 30, cm, intermediate, neck, over, repair","external, feet, genitalia, hands, wound, wounds"
1071205100,12051,"INTERMEDIATE REPAIR OF WOUND OF NOSE, 2.5 CM OR LESS","Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.5 cm or less",0.4666666666666667,0.5333333333333333,0.875,"2, 5, cm, intermediate, less, nose, repair","ears, eyelids, face, lips, membranes, mucous, wound, wounds"
1071205200,12052,"INTERMEDIATE REPAIR OF WOUND OF NOSE, 2.6 CM TO 5.0 CM","Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm",0.5,0.5625,0.8888888888888888,"0, 2, 5, 6, cm, intermediate, nose, repair","ears, eyelids, face, lips, membranes, mucous, wound, wounds"
1071205300,12053,"INTERMEDIATE REPAIR OF WOUND OF NOSE, 5.1 CM TO 7.5 CM","Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 5.1 cm to 7.5 cm",0.4666666666666667,0.5333333333333333,0.875,"1, 5, 7, cm, intermediate, nose, repair","ears, eyelids, face, lips, membranes, mucous, wound, wounds"
1071205400,12054,"INTERMEDIATE REPAIR OF WOUND OF NOSE, 7.6 CM TO 12.5 CM","Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 7.6 cm to 12.5 cm",0.5,0.5625,0.8888888888888888,"12, 5, 6, 7, cm, intermediate, nose, repair","ears, eyelids, face, lips, membranes, mucous, wound, wounds"
1071205500,12055,"INTERMEDIATE REPAIR OF WOUND OF NOSE, 12.6 CM TO 20.0 CM","Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 12.6 cm to 20.0 cm",0.5,0.5625,0.8888888888888888,"0, 12, 20, 6, cm, intermediate, nose, repair","ears, eyelids, face, lips, membranes, mucous, wound, wounds"
1071205600,12056,"INTERMEDIATE REPAIR OF WOUND OF NOSE, 20.1 CM TO 30.0 CM","Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 20.1 cm to 30.0 cm",0.5,0.5625,0.8888888888888888,"0, 1, 20, 30, cm, intermediate, nose, repair","ears, eyelids, face, lips, membranes, mucous, wound, wounds"
1071205700,12057,"INTERMEDIATE REPAIR OF WOUND OF NOSE, OVER 30.0 CM","Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; over 30.0 cm",0.4666666666666667,0.5333333333333333,0.875,"0, 30, cm, intermediate, nose, over, repair","ears, eyelids, face, lips, membranes, mucous, wound, wounds"
1071310000,13100,"COMPLEX REPAIR OF TRUNK, 1.1 CM TO 2.5 CM","Repair, complex, trunk; 1.1 cm to 2.5 cm",1.0,1.0,1.0,"1, 2, 5, cm, complex, repair, trunk",
1071310100,13101,"COMPLEX REPAIR OF TRUNK, 2.6 CM TO 7.5 CM","Repair, complex, trunk; 2.6 cm to 7.5 cm",1.0,1.0,1.0,"2, 5, 6, 7, cm, complex, repair, trunk",
1071310200,13102,"COMPLEX REPAIR OF TRUNK, EACH ADDITIONAL 5 CM OR LESS","Repair, complex, trunk; each additional 5 cm or less (List separately in addition to code for primary procedure)",0.5714285714285714,0.5714285714285714,1.0,"5, additional, cm, complex, each, less, repair, trunk","addition, code, list, primary, procedure, separately"
1071312000,13120,"COMPLEX REPAIR OF LOWER LIMB, 1.1 CM TO 2.5 CM","Repair, complex, scalp, arms, and/or legs; 1.1 cm to 2.5 cm",0.5454545454545454,0.7272727272727273,0.7499999999999999,"1, 2, 5, cm, complex, repair","arms, legs, limb, lower, scalp"
1071312100,13121,"COMPLEX REPAIR OF LOWER LIMB, 2.6 CM TO 7.5 CM","Repair, complex, scalp, arms, and/or legs; 2.6 cm to 7.5 cm",0.5833333333333334,0.75,0.7777777777777778,"2, 5, 6, 7, cm, complex, repair","arms, legs, limb, lower, scalp"
1071312200,13122,"COMPLEX REPAIR OF LOWER LIMB, EACH ADDITIONAL 5 CM OR LESS","Repair, complex, scalp, arms, and/or legs; each additional 5 cm or less (List separately in addition to code for primary procedure)",0.3888888888888889,0.5,0.7777777777777778,"5, additional, cm, complex, each, less, repair","addition, arms, code, legs, limb, list, lower, primary, procedure, scalp, separately"
1071313100,13131,"COMPLEX REPAIR OF NECK, 1.1 CM TO 2.5 CM","Repair, complex, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; 1.1 cm to 2.5 cm",0.4666666666666667,0.4666666666666667,1.0,"1, 2, 5, cm, complex, neck, repair","axillae, cheeks, chin, feet, forehead, genitalia, hands, mouth"
1071313200,13132,"COMPLEX REPAIR OF NECK, 2.6 CM TO 7.5 CM","Repair, complex, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; 2.6 cm to 7.5 cm",0.5,0.5,1.0,"2, 5, 6, 7, cm, complex, neck, repair","axillae, cheeks, chin, feet, forehead, genitalia, hands, mouth"
