sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:CPT_CODE,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
1074538500,FLEXIBLE COLONOSCOPY PROXIMAL TO SPLENIC FLEXURE WITH REMOVAL OF TUMOR USING SNARE,474,,45385,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400703088,2109201,"Colonoscopy, flexible; with removal of tumor(s), polyp(s), or other lesion(s) by snare technique",Procedure,MAPS_TO,,<auto>,1627307841898,
1071937100,"PERI-IMPLANT CAPSULECTOMY, BREAST, COMPLETE, INCLUDING REMOVAL OF ALL INTRACAPSULAR CONTENTS",1038,,19371,0.42,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400804184,2102775,"Periprosthetic capsulectomy, breast",Procedure,MAPS_TO,,Sharon Nirenberg,1627400784068,
1071104300,"DEBRIDEMENT OF MUSCLE, INCLUDING EPIDERMIS, DERMIS, AND SUBCUTANEOUS TISSUE, FIRST 20 SQUARE CMS OR LESS",1370,,11043,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400815856,2101926,"Debridement, muscle and/or fascia (includes epidermis, dermis, and subcutaneous tissue, if performed); first 20 sq cm or less",Procedure,MAPS_TO,,<auto>,1627307842531,
1072284000,POSTERIOR NON-SEGMENTAL INSTRUMENTATION OF VERTEBRA BY SUBLAMINAR WIRING AT C1,862,,22840,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400818209,2103541,"Posterior non-segmental instrumentation (eg, Harrington rod technique, pedicle fixation across 1 interspace, atlantoaxial transarticular screw fixation, sublaminar wiring at C1, facet screw fixation) (List separately in addition to code for primary proced",Procedure,MAPS_TO,,<auto>,1627307843592,
1073857100,SURGICAL LAPAROSCOPY WITH BILATERAL EXCISION OF ALL PELVIC LYMPH NODES,2610,,38571,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400819456,2108477,"Laparoscopy, surgical; with bilateral total pelvic lymphadenectomy",Procedure,MAPS_TO,,<auto>,1627307843798,
57,"FLUROSCOPIC GUIDANCE FOR NEEDLE PLACEMENT (LEG BIOPSY, ASPIRATION, INJECTION, LOCALIZATION DEVICE)",448,,,0.78,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400857883,42737556,"Fluoroscopic guidance for needle placement (eg, biopsy, aspiration, injection, localization device) (Deprecated)",Procedure,MAPS_TO,,<auto>,1627307843807,
1072347200,TOTAL ARTHROPLASTY OF GLENOHUMERAL JOINT WITH GLENOID AND PROXIMAL HUMERAL REPLACEMENT,624,,23472,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400867688,2103716,"Arthroplasty, glenohumeral joint; total shoulder (glenoid and proximal humeral replacement (eg, total shoulder))",Procedure,MAPS_TO,,<auto>,1627307844029,
1074189900,PROCEDURE ON DENTOALVEOLAR STRUCTURE,1619,,41899,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400869143,2108714,"Unlisted procedure, dentoalveolar structures",Procedure,MAPS_TO,,<auto>,1627307844873,
1071577700,IMPLANTATION OF BIOLOGIC IMPLANT FOR REINFORCEMENT OF SOFT TISSUE OF TRUNK,916,,15777,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400870567,42742492,"Implantation of biologic implant (eg, acellular dermal matrix) for soft tissue reinforcement (ie, breast, trunk) (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1627307844889,
1072828500,CORRECTION OF HAMMERTOE WITH PARTIAL PHALANGECTOMY,931,,28285,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400874370,2105626,"Correction, hammertoe (eg, interphalangeal fusion, partial or total phalangectomy)",Procedure,MAPS_TO,,<auto>,1627307845020,
1073353500,CORONARY ARTERY BYPASS USING 3 ARTERIAL GRAFTS,1991,,33535,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400875501,2107243,"Coronary artery bypass, using arterial graft(s); 3 coronary arterial grafts",Procedure,MAPS_TO,,<auto>,1627307845374,
1074692400,DESTRUCTION OF LESION OF ANUS,860,,46924,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400886639,2109295,"Destruction of lesion(s), anus (eg, condyloma, papilloma, molluscum contagiosum, herpetic vesicle), extensive (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery)",Procedure,MAPS_TO,,Sharon Nirenberg,1627400885081,
1075857100,"LAPAROSCOPY, SURGICAL, WITH TOTAL HYSTERECTOMY, FOR UTERUS 250 G OR LESS; WITH REMOVAL OF TUBE(S)",1500,,58571,0.88,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400889808,2110230,"Laparoscopy, surgical, with total hysterectomy, for uterus 250 g or less; with removal of tube(s) and/or ovary(s)",Procedure,MAPS_TO,,<auto>,1627307846719,
1075814600,"EXCISION OF INTRAMURAL MYOMAS OF UTERUS WITH TOTAL WEIGHT OF GREATER THAN 250 G, BY ABDOMINAL APPROACH",811,,58146,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400892480,2110174,"Myomectomy, excision of fibroid tumor(s) of uterus, 5 or more intramural myomas and/or intramural myomas with total weight greater than 250 g, abdominal approach",Procedure,MAPS_TO,,<auto>,1627307846798,
1072284200,POSTERIOR SEGMENTAL INSTRUMENTATION OF 3-6 VERTEBRAL SEGMENTS,1032,,22842,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400893745,2103553,"Posterior segmental instrumentation (eg, pedicle fixation, dual rods with multiple hooks and sublaminar wires); 3 to 6 vertebral segments (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1627307848332,
1075235300,CYSTOURETHROSCOPY WITH URETEROSCOPY AND PYELOSCOPY AND LITHOTRIPSY,916,,52353,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400894899,2109817,"Cystourethroscopy, with ureteroscopy and/or pyeloscopy; with lithotripsy (ureteral catheterization is included)",Procedure,MAPS_TO,,<auto>,1627307848514,
1072829600,CORRECTION OF HALLUX VALGUS WITH METATARSAL OSTEOTOMY AND SESAMOIDECTOMY,576,,28296,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400896144,2105644,"Correction, hallux valgus (bunionectomy), with sesamoidectomy, when performed; with distal metatarsal osteotomy, any method",Procedure,MAPS_TO,,<auto>,1627307848631,
1072988100,SURGICAL ARTHROSCOPY OF KNEE WITH MEDIAL MENISCECTOMY AND CHONDROPLASTY,1360,,29881,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400897553,2106035,"Arthroscopy, knee, surgical; with meniscectomy (medial OR lateral, including any meniscal shaving) including debridement/shaving of articular cartilage (chondroplasty), same or separate compartment(s), when performed",Procedure,MAPS_TO,,<auto>,1627307849774,
1075814000,EXCISION OF SURFACE MYOMA OF UTERUS BY ABDOMINAL APPROACH,446,,58140,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400898793,2110172,"Myomectomy, excision of fibroid tumor(s) of uterus, 1 to 4 intramural myoma(s) with total weight of 250 g or less and/or removal of surface myomas; abdominal approach",Procedure,MAPS_TO,,<auto>,1627307849916,
1072255800,"ARTHRODESIS BY ANTERIOR INTERBODY TECHNIQUE OF LUMBAR REGION, WITH MINIMAL DISCECTOMY",265,,22558,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400899968,2103512,"Arthrodesis, anterior interbody technique, including minimal discectomy to prepare interspace (other than for decompression); lumbar",Procedure,MAPS_TO,,<auto>,1627307850326,
137,"GRAFTING OF AUTOLOGOUS SOFT TISSUE,OTHER,HARVESTED BY DIRECT EXCISION (EG,FAT,DERMIS,FASCIA)",473,,,0.67,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400906543,709940,"Grafting of autologous soft tissue, other, harvested by direct excision (eg, fat, dermis, fascia)",Procedure,MAPS_TO,,<auto>,1627307850529,
1075830000,INSERTION OF INTRAUTERINE DEVICE,858,,58300,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400913414,2110194,Insertion of intrauterine device (IUD),Procedure,MAPS_TO,,Sharon Nirenberg,1627400912159,
1076178200,STEREOTACTIC COMPUTER-ASSISTED CRANIAL EXTRADURAL PROCEDURE,1978,,61782,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400916389,40757148,"Stereotactic computer-assisted (navigational) procedure; cranial, extradural (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1627307850735,
1073080200,UNILATERAL ABLATION OF INTRAMURAL SOFT TISSUE OF INFERIOR TURBINATE,608,,30802,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400918357,2106288,"Ablation, soft tissue of inferior turbinates, unilateral or bilateral, any method (eg, electrocautery, radiofrequency ablation, or tissue volume reduction); intramural (ie, submucosal)",Procedure,MAPS_TO,,<auto>,1627307850759,
1073052000,SUBMUCOUS RESECTION OF NASAL SEPTUM WITH REPLACEMENT USING GRAFT,2594,,30520,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400919574,2106257,"Septoplasty or submucous resection, with or without cartilage scoring, contouring or replacement with graft",Procedure,MAPS_TO,,<auto>,1627307851111,
1071573400,FORMATION OF MYCOCUTANEOUS FLAP GRAFT OF TRUNK,1484,,15734,0.89,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400921294,2102412,"Muscle, myocutaneous, or fasciocutaneous flap; trunk",Procedure,MAPS_TO,,<auto>,1627307851315,
21,LUMBAR OR SCARAL (CAUDAL) EPIDURAL STEROID INJECTION,810,,,0.66,APPROVED,WIDER,Sharon Nirenberg,1627401395843,42628690,"Injection(s), of diagnostic or therapeutic substance(s) (eg, anesthetic, antispasmodic, opioid, steroid, other solution), not including neurolytic substances, including needle or catheter placement, interlaminar epidural or subarachnoid, lumbar or sacral ",Procedure,MAPS_TO,,Sharon Nirenberg,1627401361356,
21,LUMBAR OR SCARAL (CAUDAL) EPIDURAL STEROID INJECTION,810,,,0.66,APPROVED,WIDER,Sharon Nirenberg,1627401395843,4081702,Lumbar epidural steroid injection,Procedure,MAPS_TO,,Sharon Nirenberg,1627401393009,
1072724500,OPEN REDUCTION OF SUBTROCHANTERIC FRACTURE OF FEMUR WITH FIXATION USING INTRAMEDULLARY IMPLANT AND INTERLOCKING SCREWS,1075,,27245,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401468706,2104918,"Treatment of intertrochanteric, peritrochanteric, or subtrochanteric femoral fracture; with intramedullary implant, with or without interlocking screws and/or cerclage",Procedure,MAPS_TO,,<auto>,1627307851973,
1075054300,SURGICAL LAPAROSCOPY WITH PARTIAL NEPHRECTOMY,914,,50543,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401470658,2109614,"Laparoscopy, surgical; partial nephrectomy",Procedure,MAPS_TO,,<auto>,1627307852729,
1076214100,CRANIOPLASTY FOR SKULL DEFECT,264,,62141,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401472639,2110578,Cranioplasty for skull defect; larger than 5 cm diameter,Procedure,MAPS_TO,,<auto>,1627307853072,
1077700300,"FLUROSCOPE GUIDANCE, SPINE DIAGNOSE-THERAPY INJECTION",1029,,77003,0.40,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401474209,2211799,Fluoroscopic guidance and localization of needle or catheter tip for spine or paraspinous diagnostic or therapeutic injection procedures (epidural or subarachnoid) (List separately in addition to code for primary procedure),Procedure,MAPS_TO,,Sharon Nirenberg,1627401422992,
1075741000,PELVIC EXAMINATION UNDER ANESTHESIA,1337,,57410,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401475490,2110137,Pelvic examination under anesthesia (other than local),Procedure,MAPS_TO,,Sharon Nirenberg,1627401441461,
1074932100,SURGICAL LAPAROSCOPY WITH BIOPSY,1481,,49321,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401476357,2109452,"Laparoscopy, surgical; with biopsy (single or multiple)",Procedure,MAPS_TO,,<auto>,1627307854282,
1075855800,SURGICAL HYSTEROSCOPY WITH BIOPSY OF ENDOMETRIUM AND POLYPECTOMY AND DILATION AND CURETTAGE,5600,,58558,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401477306,2110222,"Hysteroscopy, surgical; with sampling (biopsy) of endometrium and/or polypectomy, with or without D & C",Procedure,MAPS_TO,,<auto>,1627307854475,
1072882000,AMPUTATION OF TOE THROUGH METATARSOPHALANGEAL,446,,28820,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401478413,2105807,"Amputation, toe; metatarsophalangeal joint",Procedure,MAPS_TO,,<auto>,1627307854711,
1074282000,TONSILLECTOMY AND ADENOIDECTOMY,263,,42820,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401479878,2108815,Tonsillectomy and adenoidectomy; younger than age 12,Procedure,MAPS_TO,,Sharon Nirenberg,1627401454304,
1071930100,"MASTECTOMY, PARTIAL (EG, LUMPECTOMY, TYLECTOMY, QUADRANTECTOMY, SEGMENTECTOMY)",2522,,19301,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401482924,2102720,"Mastectomy, partial (eg, lumpectomy, tylectomy, quadrantectomy, segmentectomy)",Procedure,MAPS_TO,,<auto>,1627307855850,
1072982600,"ARTHROSCOPY, SHOULDER, SURGICAL; DECOMPRESSION OF SUBACROMIAL SPACE WITH PARTIAL ACROMIOPLASTY, WITH CORACOACROMIAL LIGAMENT (IE, ARCH) RELEASE",1614,,29826,0.82,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401484535,2105959,"Arthroscopy, shoulder, surgical; decompression of subacromial space with partial acromioplasty, with coracoacromial ligament (ie, arch) release, when performed (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1627307856262,
1076151000,SUPRATENTORIAL TREPHINATION FOR EXCISION OF BRAIN TUMOR,469,,61510,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401488233,2110444,"Craniectomy, trephination, bone flap craniotomy; for excision of brain tumor, supratentorial, except meningioma",Procedure,MAPS_TO,,<auto>,1627307856652,
21,LUMBAR OR SCARAL (CAUDAL) EPIDURAL STEROID INJECTION,810,,,0.66,APPROVED,WIDER,Sharon Nirenberg,1627401571651,42628690,"Injection(s), of diagnostic or therapeutic substance(s) (eg, anesthetic, antispasmodic, opioid, steroid, other solution), not including neurolytic substances, including needle or catheter placement, interlaminar epidural or subarachnoid, lumbar or sacral ",Procedure,MAPS_TO,,Sharon Nirenberg,1627401506830,
21,LUMBAR OR SCARAL (CAUDAL) EPIDURAL STEROID INJECTION,810,,,0.66,APPROVED,WIDER,Sharon Nirenberg,1627401571651,4081702,Lumbar epidural steroid injection,Procedure,MAPS_TO,,Sharon Nirenberg,1627401570066,
1072093000,PLACEMENT OF OSTEOPROMOTIVE MATERIAL FOR SPINAL SURGERY,1925,,20930,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401577235,2102976,"Allograft, morselized, or placement of osteopromotive material, for spine surgery only (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1627307857400,
1074712000,PARTIAL LOBECTOMY OF LIVER,446,,47120,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401584042,2109315,"Hepatectomy, resection of liver; partial lobectomy",Procedure,MAPS_TO,,Sharon Nirenberg,1627401582411,
1073722800,UNILATERAL PERCUTANEOUS ENDOVASCULAR REVASCULARIZATION OF TIBIAL ARTERY WITH TRANSLUMINAL ANGIOPLASTY,574,,37228,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401585624,40756856,"Revascularization, endovascular, open or percutaneous, tibial, peroneal artery, unilateral, initial vessel; with transluminal angioplasty",Procedure,MAPS_TO,,<auto>,1627307858225,
1074756200,SURGICAL LAPAROSCOPY WITH CHOLECYSTECTOMY,4432,,47562,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401587130,2109363,"Laparoscopy, surgical; cholecystectomy",Procedure,MAPS_TO,,<auto>,1627307858543,
1072061000,INJECTION OF SUBACROMIAL BURSA,460,,20610,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401588351,2102912,"Arthrocentesis, aspiration and/or injection, major joint or bursa (eg, shoulder, hip, knee, subacromial bursa); without ultrasound guidance",Procedure,MAPS_TO,,<auto>,1627307860484,
1076999000,MICROSURGICAL PROCEDURE USING OPERATING MICROSCOPE,2496,,69990,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401589722,2111282,"Microsurgical techniques, requiring use of operating microscope (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1627307860716,
1075199000,SURGICAL LAPAROSCOPY WITH URETHRAL SUSPENSION FOR STRESS INCONTINENCE,1332,,51990,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401591290,2109762,"Laparoscopy, surgical; urethral suspension for stress incontinence",Procedure,MAPS_TO,,<auto>,1627307861126,
1074599000,DIAGNOSTIC SURGICAL ANORECTAL EXAM UNDER ANESTHESIA,2301,,45990,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401594483,2109228,"Anorectal exam, surgical, requiring anesthesia (general, spinal, or epidural), diagnostic",Procedure,MAPS_TO,,<auto>,1627307861945,
1074537800,DIAGNOSTIC FLEXIBLE COLONOSCOPY PROXIMAL TO SPLENIC FLEXURE WITH COLLECTION OF SPECIMEN BY WASHING AND COLON DECOMPRESSION,44085,,45378,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401596611,2109194,"Colonoscopy, flexible; diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)",Procedure,MAPS_TO,,<auto>,1627307862001,
1074539000,FLEXIBLE COLONOSCOPY WITH RESECTION OF MUCOSA,444,,45390,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401598391,46257516,"Colonoscopy, flexible; with endoscopic mucosal resection",Procedure,MAPS_TO,,<auto>,1627307862140,
1075008100,"PERCUTANEOUS NEPHROSTOLITHOTOMY OR PYELOSTOLITHOTOMY, WITH OR WITHOUT DILATION, ENDOSCOPY, LITHOTRIPSY, STENTING, OR BASKET EXTRACTION; OVER 2 CM",1073,,50081,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401599568,2109558,"Percutaneous nephrostolithotomy or pyelostolithotomy, with or without dilation, endoscopy, lithotripsy, stenting, or basket extraction; over 2 cm",Procedure,MAPS_TO,,<auto>,1627307862374,
1071104400,"DEBRIDEMENT OF BONE, INCLUDING EPIDERMIS, DERMIS, SUBCUTANEOUS TISSUE, FASCIA, AND MUSCLE, FIRST 20 SQUARE CMS OR LESS",910,,11044,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401600673,2101927,"Debridement, bone (includes epidermis, dermis, subcutaneous tissue, muscle and/or fascia, if performed); first 20 sq cm or less",Procedure,MAPS_TO,,<auto>,1627307862742,
1073126700,SURGICAL ENDOSCOPY OF NOSE AND SINUS WITH MAXILLARY ANTROSTOMY AND REMOVAL OF TISSUE FROM MAXILLARY SINUS,1480,,31267,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401601937,2106409,"Nasal/sinus endoscopy, surgical, with maxillary antrostomy; with removal of tissue from maxillary sinus",Procedure,MAPS_TO,,<auto>,1627307863062,
19,"MUSCLE, MYOCUTANEOUS, OR FASCIOCUTANEOUS FLAP; HEAD AND NECK WITH NAMED VASCULAR PEDICLE (IE, BUCCINATORS, GENIOGLOSSUS, TEMPORALIS, MASSETER, STERNOCLEIDOMASTOID, LEVATOR SCAPULAE)",608,,,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401607570,725029,"Muscle, myocutaneous, or fasciocutaneous flap; head and neck with named vascular pedicle (ie, buccinators, genioglossus, temporalis, masseter, sternocleidomastoid, levator scapulae)",Procedure,MAPS_TO,,<auto>,1627307863103,
1075416100,CIRCUMCISION BY SURGICAL EXCISION IN PATIENT MORE THAN 28 DAYS OLD,1581,,54161,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401609657,2109919,"Circumcision, surgical excision other than clamp, device, or dorsal slit; older than 28 days of age",Procedure,MAPS_TO,,<auto>,1627307863735,
1072092600,PARATENON GRAFT,442,,20926,0.74,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401625021,2102975,"Tissue grafts, other (eg, paratenon, fat, dermis)",Procedure,MAPS_TO,,Sharon Nirenberg,1627401623589,
1073852500,OPEN BIOPSY OF DEEP AXILLARY LYMPH NODE,2487,,38525,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401628317,2108469,"Biopsy or excision of lymph node(s); open, deep axillary node(s)",Procedure,MAPS_TO,,<auto>,1627307864057,
1073890000,INTRAOPERATIVE IDENTIFICATION OF SENTINEL LYMPH NODE WITH INJECTION OF NON-RADIOACTIVE DYE,1873,,38900,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401629449,40757010,"Intraoperative identification (eg, mapping) of sentinel lymph node(s) includes injection of non-radioactive dye, when performed (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1627307865050,
1073722700,UNILATERAL PERCUTANEOUS ENDOVASCULAR REVASCULARIZATION OF POPLITEAL ARTERY WITH TRANSLUMINAL STENT PLACEMENT AND ATHERECTOMY WITH ANGIOPLASTY,1013,,37227,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401630558,40757117,"Revascularization, endovascular, open or percutaneous, femoral, popliteal artery(s), unilateral; with transluminal stent placement(s) and atherectomy, includes angioplasty within the same vessel, when performed",Procedure,MAPS_TO,,<auto>,1627307865771,
1071931800,BREAST REDUCTION,1835,,19318,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401676351,2102738,Reduction mammaplasty,Procedure,MAPS_TO,,Sharon Nirenberg,1627401675027,
1072742500,OPEN LATERAL RETINACULAR RELEASE OF KNEE,1071,,27425,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401680924,2105069,"Lateral retinacular release, open",Procedure,MAPS_TO,,<auto>,1627307867470,
1074932000,"DIAGNOSTIC LAPAROSCOPY OF ABDOMEN, PERITONEUM, AND OMENTUM WITH COLLECTION OF SPECIMEN BY WASHING",3466,,49320,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401682712,2109451,"Laparoscopy, abdomen, peritoneum, and omentum, diagnostic, with or without collection of specimen(s) by brushing or washing (separate procedure)",Procedure,MAPS_TO,,<auto>,1627307867569,
1073353400,CORONARY ARTERY BYPASS USING 2 ARTERIAL GRAFTS,440,,33534,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401683951,2107242,"Coronary artery bypass, using arterial graft(s); 2 coronary arterial grafts",Procedure,MAPS_TO,,<auto>,1627307867726,
1073570100,"EXPLORATION NOT FOLLOWED BY SURGICAL REPAIR, ARTERY; NECK (EG, CAROTID, SUBCLAVIAN)",459,,35701,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401684991,2108012,"Exploration not followed by surgical repair, artery; neck (eg, carotid, subclavian)",Procedure,MAPS_TO,,<auto>,1627307868483,
24,"ULTRASONIC GUIDANCE, INTRAOPERATIVE",1013,,,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401688861,2211794,"Ultrasonic guidance, intraoperative",Procedure,MAPS_TO,,<auto>,1627307868855,
1073560000,HARVEST OF SINGLE UPPER EXTREMITY ARTERY SEGMENT FOR CORONARY ARTERY BYPASS PROCEDURE,1329,,35600,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401691319,2107922,"Harvest of upper extremity artery, 1 segment, for coronary artery bypass procedure (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1627307869298,
1074323500,DIAGNOSTIC UPPER GASTROINTESTINAL ENDOSCOPY WITH COLLECTION OF SPECIMEN BY WASHING,26765,,43235,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401693087,2108883,"Esophagogastroduodenoscopy, flexible, transoral; diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)",Procedure,MAPS_TO,,<auto>,1627307870768,
1076698200,"EXTRACAPSULAR CATARACT REMOVAL WITH INSERTION OF INTRAOCULAR LENS PROSTHESIS (1-STAGE PROCEDURE), MANUAL OR MECHANICAL TECHNIQUE (EG, IRRIGATION AND ASPIRATION OR PHACOEMULSIFICATION), COMPLEX, REQUIR",262,,66982,0.92,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401698061,2111013,"Extracapsular cataract removal with insertion of intraocular lens prosthesis (1-stage procedure), manual or mechanical technique (eg, irrigation and aspiration or phacoemulsification), complex, requiring devices or techniques not generally used in routine",Procedure,MAPS_TO,,<auto>,1627307870781,
1075586600,LAPAROSCOPY WITH RADICAL PROSTATECTOMY AND NERVE SPARING BY RETROPUBIC APPROACH WITH ROBOTIC ASSISTANCE,2276,,55866,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627401702141,2110044,"Laparoscopy, surgical prostatectomy, retropubic radical, including nerve sparing, includes robotic assistance, when performed",Procedure,MAPS_TO,,<auto>,1627307871545,
1077571000,"ANGIOGRAPHY, EXTREMITY, UNILATERAL, RADIOLOGICAL SUPERVISION AND INTERPRETATION",2468,,75710,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400324925,2211596,"Angiography, extremity, unilateral, radiological supervision and interpretation",Procedure,MAPS_TO,,<auto>,1627307871694,
24,"ULTRASONIC GUIDANCE, INTRAOPERATIVE",1013,,,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400328917,2211794,"Ultrasonic guidance, intraoperative",Procedure,MAPS_TO,,<auto>,1627307872073,
1075951400,CESAREAN DELIVERY,12944,,59514,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400337338,2110316,Cesarean delivery only,Procedure,MAPS_TO,,<auto>,1627307872447,
1074377500,SURGICAL LAPAROSCOPY WITH LONGITUDINAL GASTRECTOMY,3449,,43775,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400338671,40756884,"Laparoscopy, surgical, gastric restrictive procedure; longitudinal gastrectomy (ie, sleeve gastrectomy)",Procedure,MAPS_TO,,<auto>,1627307872513,
1073722400,UNILATERAL PERCUTANEOUS ENDOVASCULAR REVASCULARIZATION OF POPLITEAL ARTERY WITH TRANSLUMINAL ANGIOPLASTY,1467,,37224,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400339870,40756934,"Revascularization, endovascular, open or percutaneous, femoral, popliteal artery(s), unilateral; with transluminal angioplasty",Procedure,MAPS_TO,,<auto>,1627307872648,
1075200000,CYSTOURETHROSCOPY,2274,,52000,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400341002,2109766,Cystourethroscopy (separate procedure),Procedure,MAPS_TO,,<auto>,1627307872838,
1072261200,ARTHRODESIS OF LUMBAR VERTEBRAL SEGMENT BY POSTEROLATERAL TECHNIQUE,1062,,22612,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400342291,2103518,"Arthrodesis, posterior or posterolateral technique, single level; lumbar (with lateral transverse technique, when performed)",Procedure,MAPS_TO,,<auto>,1627307874182,
1076022000,UNILATERAL COMPLETE THYROID LOBECTOMY WITH ISTHMUSECTOMY,1312,,60220,1.00,APPROVED,EQUIVALENT,Sharon Nirenberg,1627400343297,2110369,"Total thyroid lobectomy, unilateral; with or without isthmusectomy",Procedure,MAPS_TO,,<auto>,1627307874212,
