"ProcedureEpicId","Epic_name","concept_name","Code"
120,"ANESTH, PELVIS SURGERY",Anesthesia for intraperitoneal procedures in lower abdomen including laparoscopy; abdominoperineal resection,"00844"
1511,"CLOSED TREATMENT OF DISTAL PHALANGEAL FRACTURE, FINGER OR THUMB; WITHOUT MANIPULATION, EACH","Closed treatment of distal phalangeal fracture, finger or thumb; without manipulation, each","26750"
175615,RECOVERY ROOM 4-6,Fetal non-stress test,"59025"
166490,PSYCHOTHERAPY 45 MINUTE ADD-ON CODE,"Psychotherapy, 45 minutes with patient when performed with an evaluation and management service (List separately in addition to the code for primary procedure)","90836"
2773,"BALLN ANGIOPLASTY,PERC VENOUS","Transluminal balloon angioplasty, percutaneous; venous","35476"
175681,NM SENTINEL NODE BREAST,Lymphatics and lymph nodes imaging,"78195"
2218,"ABLATION, SOFT TISSUE OF INFERIOR TURBINATES, UNILATERAL OR BILATERAL, ANY METHOD (EG, ELECTROCAUTERY, RADIOFREQUENCY ABLATION, OR TISSUE VOLUME REDUCTION); SUPERFICIAL","Ablation, soft tissue of inferior turbinates, unilateral or bilateral, any method (eg, electrocautery, radiofrequency ablation, or tissue volume reduction); superficial","30801"
158524,"ADULT, IND PSY TX, W/O MED MGMT, 45-50 MIN","Individual psychotherapy, insight oriented, behavior modifying and/or supportive, in an office or outpatient facility, approximately 45 to 50 minutes face-to-face with the patient","90806"
65276,MR FEMUR BOTH W CONTRAST,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; with contrast material(s)","73719"
6556,"RETICYTE, HGB CONCENTRATE","Blood count; reticulocytes, automated, including 1 or more cellular parameters (eg, reticulocyte hemoglobin content [CHr], immature reticulocyte fraction [IRF], reticulocyte volume [MRV], RNA content), direct measurement","85046"
170007,"ESOPHAGOSCOPY, FLEXIBLE, TRANSORAL; WITH OPTICAL ENDOMICROSCOPY","Esophagoscopy, flexible, transoral; with optical endomicroscopy","43206"
170055,"US BREAST CYST ASPIRATION, EACH ADD LEFT",Puncture aspiration of cyst of breast; each additional cyst (List separately in addition to code for primary procedure),"19001"
3950,CYSTOTOMY OR CYSTOSTOMY; WITH FULGURATION AND/OR INSERTION OF RADIOACTIVE MATERIAL,Cystotomy or cystostomy; with fulguration and/or insertion of radioactive material,"51020"
62768,"GANGLIOSIDE (GM1/GD1B/GQ1B) ABS, IGG/IGM","Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; quantitative, not otherwise specified","83520"
204262,"DEBRIDEMENT OF PREMALIGNANT HYPERKERATOTIC LESION(S) (IE, TARGETED CURETTAGE, ABRASION) FOLLOWED WITH PHOTODYNAMIC THERAPY BY...YSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL, PER DAY","Debridement of premalignant hyperkeratotic lesion(s) (ie, targeted curettage, abrasion) followed with photodynamic therapy by external application of light to destroy premalignant lesions of the skin and adjacent mucosa with application and illumination/a","96574"
3822,"OMENTAL FLAP, INTRA-ABDOMINAL (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)","Omental flap, intra-abdominal (List separately in addition to code for primary procedure)","49905"
378,EXCISION OF PILONIDAL CYST OR SINUS; EXTENSIVE,Excision of pilonidal cyst or sinus; extensive,"11771"
5943,"VEN THROMBOSIS IMAGES, BILAT","Venous thrombosis imaging, venogram; bilateral","78458"
177718,HEMATOPOIETIC PROGENITOR CELL (HPC); HPC BOOST,Hematopoietic progenitor cell (HPC); HPC boost,"38243"
181536,US ANKLE BRACHIAL INDEX LIMITED,"Limited bilateral noninvasive physiologic studies of upper or lower extremity arteries, (eg, for lower extremity: ankle/brachial indices at distal posterior tibial and anterior tibial/dorsalis pedis arteries plus bidirectional, Doppler waveform recording ","93922"
6296,GLUCOSIDASE ASSAY,"Glucosidase, beta","82963"
1692,"REPAIR, PRIMARY, TORN LIGAMENT AND/OR CAPSULE, KNEE; COLLATERAL","Repair, primary, torn ligament and/or capsule, knee; collateral","27405"
2596,"COMPLETE REPAIR OF ANOMALOUS PULMONARY VENOUS RETURN (SUPRACARDIAC, INTRACARDIAC, OR INFRACARDIAC TYPES)","Complete repair of anomalous pulmonary venous return (supracardiac, intracardiac, or infracardiac types)","33730"
14482,"ANESTH,CLOSED MANIPULATION, SPINE C/T/L","Anesthesia for manipulation of the spine or for closed procedures on the cervical, thoracic or lumbar spine","00640"
415137,INTRACRANIAL COMPLETE STUDY,Transcranial Doppler study of the intracranial arteries; complete study,"93886"
172083,CAROTID/VERTEBRAL DIRECT PUNCT,"Introduction of needle or intracatheter, carotid or vertebral artery","36100"
6474,SIALIC ACID-LASA,Sialic acid,"84275"
3966,"CYSTECTOMY, COMPLETE; (SEPARATE PROCEDURE)","Cystectomy, complete; (separate procedure)","51570"
46527,GERD TST W/ MUCOS PH ELECTROD,"Esophagus, gastroesophageal reflux test; with mucosal attached telemetry pH electrode placement, recording, analysis and interpretation","91035"
2205,"RHINOPLASTY, SECONDARY; INTERMEDIATE REVISION (BONY WORK WITH OSTEOTOMIES)","Rhinoplasty, secondary; intermediate revision (bony work with osteotomies)","30435"
170801,PR EVALUATION OF SPEECH FLUENCY (STUTTER CLUTTER),"Evaluation of speech fluency (eg, stuttering, cluttering)","92521"
176574,WRIST SCAPHOID RIGHT,"Radiologic examination, wrist; complete, minimum of 3 views","73110"
7975,"INITIAL INPATIENT CONSULT, LEVEL I","Inpatient consultation for a new or established patient, which requires these 3 key components: A problem focused history; A problem focused examination; and Straightforward medical decision making. Counseling and/or coordination of care with other physic","99251"
418226,"PERMANENT FALLOPIAN TUBE OCCLUSION WITH DEGRADABLE BIOPOLYMER IMPLANT, TRANSCERVICAL APPROACH, INCLUDING TRANSVAGINAL ULTRASOUND","Permanent fallopian tube occlusion with degradable biopolymer implant, transcervical approach, including transvaginal ultrasound","0567T"
2315,"LARYNGOPLASTY; WITH OPEN REDUCTION AND FIXATION OF (EG, PLATING) FRACTURE, INCLUDES TRACHEOSTOMY, IF PERFORMED","Laryngoplasty; with open reduction and fixation of (eg, plating) fracture, includes tracheostomy, if performed","31584"
174243,CT CALF W CONTRAST LEFT,"Computed tomography, lower extremity; with contrast material(s)","73701"
214,"ANESTH,LOWER LEG VEIN THROMBECTOMY","Anesthesia for procedures on veins of lower leg; venous thrombectomy, direct or with catheter","01522"
4665,"SURGERY OF ANEURYSM, VASCULAR MALFORMATION OR CAROTID-CAVERNOUS FISTULA; BY INTRACRANIAL AND CERVICAL OCCLUSION OF CAROTID ARTERY","Surgery of aneurysm, vascular malformation or carotid-cavernous fistula; by intracranial and cervical occlusion of carotid artery","61705"
6234,DHEA SULFATE,Dehydroepiandrosterone-sulfate (DHEA-S),"82627"
2053,"ARTHRODESIS, WITH TENDON LENGTHENING AND ADVANCEMENT, MIDTARSAL, TARSAL NAVICULAR-CUNEIFORM (EG, MILLER TYPE PROCEDURE)","Arthrodesis, with tendon lengthening and advancement, midtarsal, tarsal navicular-cuneiform (eg, Miller type procedure)","28737"
3149,"ALVEOLOPLASTY, EACH QUADRANT (SPECIFY)","Alveoloplasty, each quadrant (specify)","41874"
158807,"PEPPER, BLACK","Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each","86003"
173289,PARTIAL REPLACE PORT CENT/PERI,"Replacement, complete, of a tunneled centrally inserted central venous access device, with subcutaneous port, through same venous access","36582"
7656,"PENILE VASCULAR STUDY,LTD OR F/U",Duplex scan of arterial inflow and venous outflow of penile vessels; follow-up or limited study,"93981"
3749,"EXPLORATORY LAPAROTOMY, EXPLORATORY CELIOTOMY WITH OR WITHOUT BIOPSY(S) (SEPARATE PROCEDURE)","Exploratory laparotomy, exploratory celiotomy with or without biopsy(s) (separate procedure)","49000"
169986,TB INTRADERMAL TEST,"Skin test; tuberculosis, intradermal","86580"
62318,"POTASSIUM-FECES, RANDOM","Atomic absorption spectroscopy, each analyte","82190"
65080,MR SHOULDER RIGHT W CONTRAST,"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; with contrast material(s)","73222"
159920,CLOSED TREATMENT OF POSTERIOR MALLEOLUS FRACTURE; WITHOUT MANIPULATION,Closed treatment of posterior malleolus fracture; without manipulation,"27767"
161447,"MOHS MICROGRAPHIC TECHNIQUE,REMOVAL OF ALL GROSS TUMOR,SURGICAL EXCISION OF TISSUE SPECIMENS,MAPPING,COLOR CODING OF SPECIMENS,EACH ADDITIONAL BLOCK AFTER THE FIRST 5 TISSUE BLOCKS,ANY STA*","Mohs micrographic technique, including removal of all gross tumor, surgical excision of tissue specimens, mapping, color coding of specimens, microscopic examination of specimens by the surgeon, and histopathologic preparation including routine stain(s) (","17315"
63892,LYME DISEASE AB WEST BLOT,Antibody; Borrelia burgdorferi (Lyme disease),"86618"
5687,BALLOON ANGIOPLASTY PERIPH ART,"Transluminal balloon angioplasty, peripheral artery other than renal, or other visceral artery, iliac or lower extremity, radiological supervision and interpretation","75962"
4293,CLITOROPLASTY FOR INTERSEX STATE,Clitoroplasty for intersex state,"56805"
6936,"E COLI 0157 AG, EIA","Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; Escherichia coli 0157","87335"
173499,REMOVAL TUNNELED CATHETER,"Removal of tunneled central venous catheter, without subcutaneous port or pump","36589"
7355,"EYE EXAM, NEW PATIENT,INTERMEDIATE","Ophthalmological services: medical examination and evaluation with initiation of diagnostic and treatment program; intermediate, new patient","92002"
4849,"INJECTION(S), ANESTHETIC AGENT(S) AND/OR STEROID; GREATER OCCIPITAL NERVE","Injection(s), anesthetic agent(s) and/or steroid; greater occipital nerve","64405"
968,"ARTHRODESIS, ANTERIOR, FOR SPINAL DEFORMITY, WITH OR WITHOUT CAST; 8 OR MORE VERTEBRAL SEGMENTS","Arthrodesis, anterior, for spinal deformity, with or without cast; 8 or more vertebral segments","22812"
171866,PLIPA2RIGG TITER,"Fluorescent noninfectious agent antibody; titer, each antibody","86256"
63012,BLD UREA NITROGEN-PERI FLUID,Urea nitrogen; quantitative,"84520"
62638,SUBSTANCE P,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; quantitative, by radioimmunoassay (eg, RIA)","83519"
2639,PULMONARY ARTERY EMBOLECTOMY; WITHOUT CARDIOPULMONARY BYPASS,Pulmonary artery embolectomy; without cardiopulmonary bypass,"33915"
2852,"EXPLORATION (NOT FOLLOWED BY SURGICAL REPAIR), WITH OR WITHOUT LYSIS OF ARTERY; FEMORAL ARTERY","Exploration (not followed by surgical repair), with or without lysis of artery; femoral artery","35721"
3228,"RADICAL RESECTION OF TONSIL, TONSILLAR PILLARS, AND/OR RETROMOLAR TRIGONE; CLOSURE WITH OTHER FLAP","Radical resection of tonsil, tonsillar pillars, and/or retromolar trigone; closure with other flap","42845"
2259,"NASAL/SINUS ENDOSCOPY, SURGICAL, WITH MAXILLARY ANTROSTOMY;","Nasal/sinus endoscopy, surgical, with maxillary antrostomy","31256"
3602,"ANOSCOPY; WITH BIOPSY, SINGLE OR MULTIPLE","Anoscopy; with biopsy, single or multiple","46606"
4617,"EXCISION, INTRA AND EXTRACRANIAL, BENIGN TUMOR OF CRANIAL BONE (EG, FIBROUS DYSPLASIA); WITHOUT OPTIC NERVE DECOMPRESSION","Excision, intra and extracranial, benign tumor of cranial bone (eg, fibrous dysplasia); without optic nerve decompression","61563"
170784,X-RAY LOWER EXTREMITY INFANT RIGHT,"Radiologic examination; lower extremity, infant, minimum of 2 views","73592"
152510,"ABLATION THERAPY FOR REDUCTION OR ERADICATION OF 1 OR MORE PULMONARY TUMOR(S) INCLUDING PLEURA OR…IDANCE WHEN PERFORMED, UNILATERAL; RADIOFREQUENCY","Ablation therapy for reduction or eradication of 1 or more pulmonary tumor(s) including pleura or chest wall when involved by tumor extension, percutaneous, including imaging guidance when performed, unilateral; radiofrequency","32998"
650,"BREAST RECONSTRUCTION WITH TRANSVERSE RECTUS ABDOMINIS MYOCUTANEOUS FLAP (TRAM), DOUBLE PEDICLE, INCLUDING CLOSURE OF DONOR SITE","Breast reconstruction with transverse rectus abdominis myocutaneous flap (TRAM), double pedicle, including closure of donor site","19369"
1925,"EXCISION OR CURETTAGE OF BONE CYST OR BENIGN TUMOR, TARSAL OR METATARSAL, EXCEPT TALUS OR CALCANEUS; WITH ALLOGRAFT","Excision or curettage of bone cyst or benign tumor, tarsal or metatarsal, except talus or calcaneus; with allograft","28107"
167314,PR TYMPANOMETRY AND REFLEX THRESHOLD MEASUREMENTS,Tympanometry and reflex threshold measurements,"92550"
168106,BONE MARROW HARVESTING FOR TRANSPLANTATION; AUTOLOGOUS,Bone marrow harvesting for transplantation; autologous,"38232"
3845,"NEPHRECTOMY, INCLUDING PARTIAL URETERECTOMY, ANY OPEN APPROACH INCLUDING RIB RESECTION; RADICAL, WITH REGIONAL LYMPHADENECTOMY AND/OR VENA CAVAL THROMBECTOMY","Nephrectomy, including partial ureterectomy, any open approach including rib resection; radical, with regional lymphadenectomy and/or vena caval thrombectomy","50230"
172392,REMOVE EYELID LESN (NOT CHALAZION),Excision of lesion of eyelid (except chalazion) without closure or with simple direct closure,"67840"
167399,"EXCISION, TUMOR, SOFT TISSUE OF LEG OR ANKLE AREA, SUBFASCIAL (EG, INTRAMUSCULAR); 5 CM OR GREATER","Excision, tumor, soft tissue of leg or ankle area, subfascial (eg, intramuscular); 5 cm or greater","27634"
62136,"METHOTREXATE PEAK, QUANT DRUG ASY","Quantitation of therapeutic drug, not elsewhere specified","80299"
165505,"TRANSCATHETER PULMONARY VALVE IMPLANTATION, PERCUTANEOUS APPROACH, INCLUDING PRE-STENTING OF THE VALVE DELIVERY SITE, WHEN PERFORMED","Transcatheter pulmonary valve implantation, percutaneous approach, including pre-stenting of the valve delivery site, when performed","33477"
115744,ANGIOGRAM VISCERAL,"Angiography, visceral, selective or supraselective (with or without flush aortogram), radiological supervision and interpretation","75726"
7642,"PVR, LOWER EXTREMITY DUPLEX","Complete bilateral noninvasive physiologic studies of upper or lower extremity arteries, 3 or more levels (eg, for lower extremity: ankle/brachial indices at distal posterior tibial and anterior tibial/dorsalis pedis arteries plus segmental blood pressure","93923"
635,REDUCTION MAMMAPLASTY,Reduction mammaplasty,"19318"
1841,"ARREST, EPIPHYSEAL (EPIPHYSIODESIS), OPEN; DISTAL TIBIA AND FIBULA","Arrest, epiphyseal (epiphysiodesis), open; distal tibia and fibula","27734"
4071,"URETHROTOMY OR URETHROSTOMY, EXTERNAL (SEPARATE PROCEDURE); PERINEAL URETHRA, EXTERNAL","Urethrotomy or urethrostomy, external (separate procedure); perineal urethra, external","53010"
6283,GASTRIN,Gastrin,"82941"
662,"EXCISION OF EPIPHYSEAL BAR, WITH OR WITHOUT AUTOGENOUS SOFT TISSUE GRAFT OBTAINED THROUGH SAME FASCIAL INCISION","Excision of epiphyseal bar, with or without autogenous soft tissue graft obtained through same fascial incision","20150"
6277,BLOOD GASES W/O2 SATURATION,"Gases, blood, any combination of pH, pCO2, pO2, CO2, HCO3 (including calculated O2 saturation); with O2 saturation, by direct measurement, except pulse oximetry","82805"
174303,CT SCAPULA W CONTRAST LEFT,"Computed tomography, upper extremity; with contrast material(s)","73201"
190,"ANESTH,UPPER LEG,CLOSED PROCEDURE","Anesthesia for all closed procedures on upper ends of tibia, fibula, and/or patella","01390"
5263,"EXCISION EXTERNAL EAR; PARTIAL, SIMPLE REPAIR","Excision external ear; partial, simple repair","69110"
5487,X-RAY COCCYX/SACRUM,"Radiologic examination, sacrum and coccyx, minimum of 2 views","72220"
3257,"PARTIAL ESOPHAGECTOMY, DISTAL TWO-THIRDS, WITH THORACOTOMY ONLY, WITH OR WITHOUT PROXIMAL GASTRECTOMY, WITH THORACIC ESOPHAGOGASTROSTOMY, WITH OR WITHOUT PYLOROPLASTY","Partial esophagectomy, distal two-thirds, with thoracotomy only, with or without proximal gastrectomy, with thoracic esophagogastrostomy, with or without pyloroplasty","43121"
166207,PT THERAPEUTIC EXERCISES 15 MIN,"Therapeutic procedure, 1 or more areas, each 15 minutes; therapeutic exercises to develop strength and endurance, range of motion and flexibility","97110"
584,"DESTRUCTION, MALIGNANT LESION (EG, LASER SURGERY, ELECTROSURGERY, CRYOSURGERY, CHEMOSURGERY, SURGICAL CURETTEMENT), TRUNK, ARMS OR LEGS; LESION DIAMETER 3.1 TO 4.0 CM","Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), trunk, arms or legs; lesion diameter 3.1 to 4.0 cm","17264"
